date,close
2006-05-17,87.91500854492188
2006-05-18,87.47148895263672
2006-05-19,88.08830261230469
2006-05-22,87.4160385131836
2006-05-23,86.75067901611328
2006-05-24,87.44375610351562
2006-05-25,88.5249252319336
2006-05-26,88.97540283203125
2006-05-30,87.39524841308594
2006-05-31,88.37248229980469
2006-06-01,89.21798706054688
2006-06-02,89.40512084960938
2006-06-05,88.10214233398438
2006-06-06,87.8873062133789
2006-06-07,87.22888946533203
2006-06-08,87.15269470214844
2006-06-09,86.87542724609375
2006-06-12,85.93289184570312
2006-06-13,84.93487548828125
2006-06-14,85.59329223632812
2006-06-15,87.40910339355469
2006-06-16,86.77214813232422
2006-06-19,86.08991241455078
2006-06-20,86.38228607177734
2006-06-21,87.02274322509766
2006-06-22,86.63990020751953
2006-06-23,86.62596130371094
2006-06-26,87.00886535644531
2006-06-27,86.25702667236328
2006-06-28,86.8417739868164
2006-06-29,88.5959701538086
2006-06-30,88.60293579101562
2006-07-03,88.9649429321289
2006-07-05,88.45677947998047
2006-07-06,88.71435546875
2006-07-07,88.13655853271484
2006-07-10,88.30362701416016
2006-07-11,88.6934585571289
2006-07-12,87.74669647216797
2006-07-13,86.31965637207031
2006-07-14,85.98553466796875
2006-07-17,85.86021423339844
2006-07-18,86.29878997802734
2006-07-19,87.4961166381836
2006-07-20,86.89744567871094
2006-07-21,86.28483581542969
2006-07-24,87.85809326171875
2006-07-25,88.17133331298828
2006-07-26,88.28972625732422
2006-07-27,88.2061767578125
2006-07-28,89.09025573730469
2006-07-31,88.99974822998047
2006-08-01,88.56121063232422
2006-08-02,89.15987396240234
2006-08-03,89.39656066894531
2006-08-04,89.24340057373047
2006-08-07,89.0345458984375
2006-08-08,88.6934585571289
2006-08-09,88.39409637451172
2006-08-10,88.66561889648438
2006-08-11,88.4150390625
2006-08-14,88.48460388183594
2006-08-15,89.54271697998047
2006-08-16,90.28758239746094
2006-08-17,90.517333984375
2006-08-18,90.97674560546875
2006-08-21,90.58692932128906
2006-08-22,90.57994842529297
2006-08-23,90.32933044433594
2006-08-24,90.25276184082031
2006-08-25,90.3641357421875
2006-08-28,90.79576873779297
2006-08-29,90.90019989013672
2006-08-30,90.9558334350586
2006-08-31,90.94194793701172
2006-09-01,91.48492431640625
2006-09-05,91.65897369384766
2006-09-06,90.85143280029297
2006-09-07,90.43376159667969
2006-09-08,90.69134521484375
2006-09-11,90.78181457519531
2006-09-12,91.67292022705078
2006-09-13,92.04182434082031
2006-09-14,92.04878234863281
2006-09-15,92.26484680175781
2006-09-18,92.39067077636719
2006-09-19,92.15991973876953
2006-09-20,92.6493911743164
2006-09-21,92.2019271850586
2006-09-22,91.92222595214844
2006-09-25,92.62841033935547
2006-09-26,93.39751434326172
2006-09-27,93.50941467285156
2006-09-28,93.47444915771484
2006-09-29,93.39751434326172
2006-10-02,93.04794311523438
2006-10-03,93.24369812011719
2006-10-04,94.33441162109375
2006-10-05,94.51619720458984
2006-10-06,94.39736938476562
2006-10-09,94.45329284667969
2006-10-10,94.57913970947266
2006-10-11,94.4672622680664
2006-10-12,95.28538513183594
2006-10-13,95.5300521850586
2006-10-16,95.67687225341797
2006-10-17,95.37625885009766
2006-10-18,95.50209045410156
2006-10-19,95.65589141845703
2006-10-20,95.67687225341797
2006-10-23,96.11734771728516
2006-10-24,96.404052734375
2006-10-25,96.73265838623047
2006-10-26,97.03330993652344
2006-10-27,96.42501068115234
2006-10-30,96.3550796508789
2006-10-31,96.34107208251953
2006-11-01,95.69083404541016
2006-11-02,95.63492584228516
2006-11-03,95.46711730957031
2006-11-06,96.5438232421875
2006-11-07,96.91444396972656
2006-11-08,97.12422180175781
2006-11-09,96.6137924194336
2006-11-10,96.65571594238281
2006-11-13,96.8934326171875
2006-11-14,97.62061309814453
2006-11-15,97.9002914428711
2006-11-16,98.15199279785156
2006-11-17,98.1799545288086
2006-11-20,98.23589324951172
2006-11-21,98.33378601074219
2006-11-22,98.52957916259766
2006-11-24,98.13103485107422
2006-11-27,96.78160095214844
2006-11-28,97.20109558105469
2006-11-29,98.21489715576172
2006-11-30,98.2568588256836
2006-12-01,98.04011535644531
2006-12-04,98.78824615478516
2006-12-05,99.2147445678711
2006-12-06,99.13084411621094
2006-12-07,98.69735717773438
2006-12-08,98.87913513183594
2006-12-11,99.16582489013672
2006-12-12,99.08891296386719
2006-12-13,99.1938247680664
2006-12-14,100.06775665283203
2006-12-15,100.07691955566406
2006-12-18,99.80269622802734
2006-12-19,99.9925537109375
2006-12-20,99.93628692626953
2006-12-21,99.57067108154297
2006-12-22,98.95899963378906
2006-12-26,99.54254150390625
2006-12-27,100.19641876220703
2006-12-28,99.98554992675781
2006-12-29,99.57067108154297
2007-01-03,99.39490509033203
2007-01-04,99.60579681396484
2007-01-05,98.81137084960938
2007-01-08,99.2683334350586
2007-01-09,99.18401336669922
2007-01-10,99.5144271850586
2007-01-11,99.95037841796875
2007-01-12,100.7096939086914
2007-01-16,100.51285552978516
2007-01-17,100.55503845214844
2007-01-18,100.21753692626953
2007-01-19,100.41437530517578
2007-01-22,100.10501098632812
2007-01-23,100.40034484863281
2007-01-24,101.20887756347656
2007-01-25,100.02067565917969
2007-01-26,99.92926788330078
2007-01-29,99.87298583984375
2007-01-30,100.3932876586914
2007-01-31,101.06826782226562
2007-02-01,101.67291259765625
2007-02-02,101.81353759765625
2007-02-05,101.84162902832031
2007-02-06,101.8697738647461
2007-02-07,102.09479522705078
2007-02-08,101.96121215820312
2007-02-09,101.20184326171875
2007-02-12,100.85733795166016
2007-02-13,101.70806121826172
2007-02-14,102.37598419189453
2007-02-15,102.50960540771484
2007-02-16,102.46035766601562
2007-02-20,102.67828369140625
2007-02-21,102.63613891601562
2007-02-22,102.55879211425781
2007-02-23,102.15801239013672
2007-02-26,102.06661987304688
2007-02-27,98.08019256591797
2007-02-28,99.08556365966797
2007-03-01,98.790283203125
2007-03-02,97.49658203125
2007-03-05,96.56848907470703
2007-03-06,98.22077178955078
2007-03-07,98.12235260009766
2007-03-08,98.95195007324219
2007-03-09,98.9801025390625
2007-03-12,99.12774658203125
2007-03-13,97.20127868652344
2007-03-14,97.92544555664062
2007-03-15,98.05904388427734
2007-03-16,97.7844467163086
2007-03-19,98.96328735351562
2007-03-20,99.50682830810547
2007-03-21,101.14441680908203
2007-03-22,101.06671905517578
2007-03-23,101.2149887084961
2007-03-26,101.08088684082031
2007-03-27,100.84095764160156
2007-03-28,100.10679626464844
2007-03-29,100.2126693725586
2007-03-30,100.23383331298828
2007-04-02,100.3468246459961
2007-04-03,101.42676544189453
2007-04-04,101.53974914550781
2007-04-05,101.81499481201172
2007-04-09,101.95621490478516
2007-04-10,102.07620239257812
2007-04-11,101.65970611572266
2007-04-12,102.11146545410156
2007-04-13,102.57736206054688
2007-04-16,103.5514144897461
2007-04-17,103.82674407958984
2007-04-18,103.95381164550781
2007-04-19,103.925537109375
2007-04-20,104.90669250488281
2007-04-23,104.5114517211914
2007-04-24,104.5538101196289
2007-04-25,105.5137939453125
2007-04-26,105.63372802734375
2007-04-27,105.54905700683594
2007-04-30,104.67379760742188
2007-05-01,104.94202423095703
2007-05-02,105.55614471435547
2007-05-03,106.12791442871094
2007-05-04,106.5301742553711
2007-05-07,106.55140686035156
2007-05-08,106.41020965576172
2007-05-09,106.69963073730469
2007-05-10,105.58436584472656
2007-05-11,106.48789978027344
2007-05-14,106.25495910644531
2007-05-15,106.283203125
2007-05-16,107.01021575927734
2007-05-17,106.7984848022461
2007-05-18,107.73020935058594
2007-05-21,107.67378234863281
2007-05-22,107.58904266357422
2007-05-23,107.60319519042969
2007-05-24,106.62903594970703
2007-05-25,107.07374572753906
2007-05-29,107.46195983886719
2007-05-30,108.33727264404297
2007-05-31,108.22428894042969
2007-06-01,108.76082611083984
2007-06-04,108.7748794555664
2007-06-05,108.34432983398438
2007-06-06,107.17960357666016
2007-06-07,105.24551391601562
2007-06-08,106.61497497558594
2007-06-11,106.7984848022461
2007-06-12,105.63372802734375
2007-06-13,107.21488952636719
2007-06-14,107.89959716796875
2007-06-15,108.5135269165039
2007-06-18,108.38592529296875
2007-06-19,108.65536499023438
2007-06-20,107.14534759521484
2007-06-21,107.74085998535156
2007-06-22,106.72708892822266
2007-06-25,106.2166519165039
2007-06-26,105.12493896484375
2007-06-27,106.6207275390625
2007-06-28,106.60657501220703
2007-06-29,106.64205932617188
2007-07-02,107.60612487792969
2007-07-03,107.99603271484375
2007-07-05,107.88258361816406
2007-07-06,108.44974517822266
2007-07-09,108.53482818603516
2007-07-10,106.98933410644531
2007-07-11,107.74794006347656
2007-07-12,109.44930267333984
2007-07-13,109.77542877197266
2007-07-16,109.76123046875
2007-07-17,109.70451354980469
2007-07-18,109.50601196289062
2007-07-19,109.9314193725586
2007-07-20,108.8183364868164
2007-07-23,109.15154266357422
2007-07-24,107.25879669189453
2007-07-25,107.47855377197266
2007-07-26,104.93355560302734
2007-07-27,102.8705825805664
2007-07-30,104.47979736328125
2007-07-31,103.30303192138672
2007-08-01,103.80634307861328
2007-08-02,104.63577270507812
2007-08-03,101.94190979003906
2007-08-06,103.65037536621094
2007-08-07,104.75628662109375
2007-08-08,106.2166519165039
2007-08-09,103.069091796875
2007-08-10,102.58704376220703
2007-08-13,102.95565032958984
2007-08-14,101.38184356689453
2007-08-15,99.98528289794922
2007-08-16,100.73673248291016
2007-08-17,102.58704376220703
2007-08-20,102.53739929199219
2007-08-21,102.74297332763672
2007-08-22,103.96232604980469
2007-08-23,103.87014770507812
2007-08-24,105.15325164794922
2007-08-27,104.17495727539062
2007-08-28,101.88516235351562
2007-08-29,103.88431549072266
2007-08-30,103.60782623291016
2007-08-31,104.62870025634766
2007-09-04,105.6849594116211
2007-09-05,104.77046966552734
2007-09-06,105.01153564453125
2007-09-07,103.55115509033203
2007-09-10,103.35267639160156
2007-09-11,104.55780792236328
2007-09-12,104.82716369628906
2007-09-13,105.56443786621094
2007-09-14,105.55736541748047
2007-09-17,104.99024963378906
2007-09-18,108.08111572265625
2007-09-19,108.71913146972656
2007-09-20,107.95353698730469
2007-09-21,108.24485778808594
2007-09-24,108.04539489746094
2007-09-25,107.83174896240234
2007-09-26,108.40154266357422
2007-09-27,109.0426025390625
2007-09-28,108.67933654785156
2007-10-01,109.9043960571289
2007-10-02,109.75485229492188
2007-10-03,109.53404998779297
2007-10-04,109.70500183105469
2007-10-05,111.00843048095703
2007-10-08,110.41729736328125
2007-10-09,111.45716094970703
2007-10-10,111.27201080322266
2007-10-11,110.73777770996094
2007-10-12,111.35035705566406
2007-10-15,110.41011047363281
2007-10-16,109.53404998779297
2007-10-17,109.86883544921875
2007-10-18,109.46990966796875
2007-10-19,106.60660552978516
2007-10-22,107.22624206542969
2007-10-23,108.09524536132812
2007-10-24,107.89581298828125
2007-10-25,108.15220642089844
2007-10-26,109.42008209228516
2007-10-29,109.78334045410156
2007-10-30,109.02119445800781
2007-10-31,110.15372467041016
2007-11-01,107.57528686523438
2007-11-02,107.69634246826172
2007-11-05,106.87728881835938
2007-11-06,108.31608581542969
2007-11-07,105.35295867919922
2007-11-08,104.81877899169922
2007-11-09,103.3799819946289
2007-11-12,102.35432434082031
2007-11-13,105.47403717041016
2007-11-14,105.18203735351562
2007-11-15,103.66486358642578
2007-11-16,103.84297943115234
2007-11-19,102.39704895019531
2007-11-20,103.0238265991211
2007-11-21,100.91547393798828
2007-11-23,102.66057586669922
2007-11-26,100.39546203613281
2007-11-27,101.54942321777344
2007-11-28,104.79742431640625
2007-11-29,104.83301544189453
2007-11-30,105.88716125488281
2007-12-03,105.18913269042969
2007-12-04,104.24891662597656
2007-12-05,105.99403381347656
2007-12-06,107.51116180419922
2007-12-07,107.48981475830078
2007-12-10,108.32313537597656
2007-12-11,105.35295867919922
2007-12-12,106.39292907714844
2007-12-13,106.172119140625
2007-12-14,104.82591247558594
2007-12-17,103.330078125
2007-12-18,103.90704345703125
2007-12-19,103.90704345703125
2007-12-20,104.56233215332031
2007-12-21,106.06967163085938
2007-12-24,106.85733032226562
2007-12-26,107.08641052246094
2007-12-27,105.74028015136719
2007-12-28,105.47535705566406
2007-12-31,104.69479370117188
2008-01-02,103.77823638916016
2008-01-03,103.72811126708984
2008-01-04,101.1861801147461
2008-01-07,101.1001968383789
2008-01-08,99.46760559082031
2008-01-09,100.51303100585938
2008-01-10,101.17176055908203
2008-01-11,100.35549926757812
2008-01-14,101.16463470458984
2008-01-15,98.93771362304688
2008-01-16,98.08562469482422
2008-01-17,95.54358673095703
2008-01-18,94.56256866455078
2008-01-22,93.60309600830078
2008-01-23,95.85148620605469
2008-01-24,96.66065979003906
2008-01-25,95.26432037353516
2008-01-28,96.83967590332031
2008-01-29,97.31941986083984
2008-01-30,96.60334014892578
2008-01-31,98.36483001708984
2008-02-01,99.94735717773438
2008-02-04,98.68709564208984
2008-02-05,96.04486846923828
2008-02-06,95.27151489257812
2008-02-07,95.9016342163086
2008-02-08,95.28585815429688
2008-02-11,95.77276611328125
2008-02-12,96.66065979003906
2008-02-13,97.64881134033203
2008-02-14,96.78953552246094
2008-02-15,96.76805114746094
2008-02-19,97.0401611328125
2008-02-20,97.32659912109375
2008-02-21,96.5174560546875
2008-02-22,97.11177062988281
2008-02-25,98.33625030517578
2008-02-26,99.07376098632812
2008-02-27,98.9735107421875
2008-02-28,98.00684356689453
2008-02-29,95.8228530883789
2008-03-03,95.59367370605469
2008-03-04,95.2285385131836
2008-03-05,95.83003234863281
2008-03-06,93.8465576171875
2008-03-07,92.87983703613281
2008-03-10,91.65542602539062
2008-03-11,94.94926452636719
2008-03-12,94.06136322021484
2008-03-13,94.26899719238281
2008-03-14,92.80827331542969
2008-03-17,91.87024688720703
2008-03-18,95.68682098388672
2008-03-19,93.3166732788086
2008-03-20,95.04515075683594
2008-03-24,96.94490051269531
2008-03-25,97.03844451904297
2008-03-26,95.85108184814453
2008-03-27,95.54888153076172
2008-03-28,94.63495635986328
2008-03-31,94.96599578857422
2008-04-01,98.30492401123047
2008-04-02,98.36969757080078
2008-04-03,98.61441040039062
2008-04-04,98.50640106201172
2008-04-07,98.55680084228516
2008-04-08,98.45606994628906
2008-04-09,97.74365997314453
2008-04-10,97.88037109375
2008-04-11,95.98068237304688
2008-04-14,95.65676879882812
2008-04-15,95.87989044189453
2008-04-16,98.4776382446289
2008-04-17,98.62158203125
2008-04-18,99.65058898925781
2008-04-21,99.70097351074219
2008-04-22,99.26203918457031
2008-04-23,99.10372161865234
2008-04-24,99.53543853759766
2008-04-25,100.45655822753906
2008-04-28,100.47814178466797
2008-04-29,100.08235168457031
2008-04-30,99.4923095703125
2008-05-01,101.55034637451172
2008-05-02,101.83100128173828
2008-05-05,101.3416748046875
2008-05-06,102.21958923339844
2008-05-07,100.39898681640625
2008-05-08,100.13993072509766
2008-05-09,99.95285034179688
2008-05-12,101.07543182373047
2008-05-13,101.08979797363281
2008-05-14,101.29849243164062
2008-05-15,102.56499481201172
2008-05-16,102.65855407714844
2008-05-19,102.9391860961914
2008-05-20,102.10443878173828
2008-05-21,100.37742614746094
2008-05-22,100.39179229736328
2008-05-23,99.04615783691406
2008-05-27,99.78011322021484
2008-05-28,100.24070739746094
2008-05-29,100.74440002441406
2008-05-30,100.99624633789062
2008-06-02,99.95285034179688
2008-06-03,99.36997985839844
2008-06-04,99.31961059570312
2008-06-05,101.30569458007812
2008-06-06,98.07467651367188
2008-06-09,98.31212615966797
2008-06-10,97.8227767944336
2008-06-11,96.38359832763672
2008-06-12,96.75062561035156
2008-06-13,97.97392272949219
2008-06-16,98.03148651123047
2008-06-17,97.55657196044922
2008-06-18,96.606689453125
2008-06-19,96.72901916503906
2008-06-20,95.15894317626953
2008-06-23,95.06490325927734
2008-06-24,94.87688446044922
2008-06-25,95.32527160644531
2008-06-26,92.73617553710938
2008-06-27,92.2299575805664
2008-06-30,92.55545043945312
2008-07-01,92.8447036743164
2008-07-02,91.2536392211914
2008-07-03,91.3476791381836
2008-07-07,90.41474151611328
2008-07-08,92.02025604248047
2008-07-09,90.24839782714844
2008-07-10,90.61724090576172
2008-07-11,89.56137084960938
2008-07-14,88.75138092041016
2008-07-15,87.50021362304688
2008-07-16,89.64813995361328
2008-07-17,90.54487609863281
2008-07-18,91.1090087890625
2008-07-21,91.1596450805664
2008-07-22,92.19384002685547
2008-07-23,92.69282531738281
2008-07-24,90.76911163330078
2008-07-25,90.74738311767578
2008-07-28,89.41670989990234
2008-07-29,91.3259506225586
2008-07-30,92.95316314697266
2008-07-31,91.7237319946289
2008-08-01,91.23918914794922
2008-08-04,90.39303588867188
2008-08-05,92.83023834228516
2008-08-06,93.242431640625
2008-08-07,91.85391998291016
2008-08-08,93.56066131591797
2008-08-11,94.5297622680664
2008-08-12,93.54619598388672
2008-08-13,92.98211669921875
2008-08-14,93.68363189697266
2008-08-15,94.13925170898438
2008-08-18,92.85192108154297
2008-08-19,91.83942413330078
2008-08-20,92.26614379882812
2008-08-21,92.42525482177734
2008-08-22,93.76316833496094
2008-08-25,91.86111450195312
2008-08-26,92.12869262695312
2008-08-27,93.0254898071289
2008-08-28,94.1536865234375
2008-08-29,93.14120483398438
2008-09-02,92.5626449584961
2008-09-03,92.48310089111328
2008-09-04,89.69876861572266
2008-09-05,89.9808120727539
2008-09-08,91.83942413330078
2008-09-09,89.11296081542969
2008-09-10,89.47459411621094
2008-09-11,90.76911163330078
2008-09-12,91.18854522705078
2008-09-15,86.84934997558594
2008-09-16,88.3030014038086
2008-09-17,84.3326187133789
2008-09-18,86.83486938476562
2008-09-19,90.28341674804688
2008-09-22,88.23947143554688
2008-09-23,86.23187255859375
2008-09-24,86.50829315185547
2008-09-25,87.8612289428711
2008-09-26,87.90486907958984
2008-09-29,81.01651000976562
2008-09-30,84.3697509765625
2008-10-01,84.4206771850586
2008-10-02,81.35839080810547
2008-10-03,80.26006317138672
2008-10-06,76.17210388183594
2008-10-07,72.76065063476562
2008-10-08,70.92762756347656
2008-10-09,65.97411346435547
2008-10-10,64.37387084960938
2008-10-13,73.72080993652344
2008-10-14,72.62973022460938
2008-10-15,65.4794921875
2008-10-16,68.20722198486328
2008-10-17,67.79986572265625
2008-10-20,71.87322235107422
2008-10-21,69.7274398803711
2008-10-22,65.93048858642578
2008-10-23,66.6942367553711
2008-10-24,63.31185531616211
2008-10-27,61.064231872558594
2008-10-28,68.19990539550781
2008-10-29,67.70530700683594
2008-10-30,70.04747772216797
2008-10-31,70.43299102783203
2008-11-03,70.63664245605469
2008-11-04,73.03706359863281
2008-11-05,69.96745300292969
2008-11-06,66.09046936035156
2008-11-07,68.27265167236328
2008-11-10,67.37796783447266
2008-11-11,65.29764556884766
2008-11-12,62.4244384765625
2008-11-13,66.31597900390625
2008-11-14,63.00634765625
2008-11-17,62.16986083984375
2008-11-18,63.3409538269043
2008-11-19,59.28215026855469
2008-11-20,54.88145065307617
2008-11-21,57.8419189453125
2008-11-24,61.84982681274414
2008-11-25,62.308074951171875
2008-11-26,64.71572875976562
2008-11-28,65.53041076660156
2008-12-01,59.725826263427734
2008-12-02,62.02439880371094
2008-12-03,63.51556396484375
2008-12-04,62.046207427978516
2008-12-05,63.95923614501953
2008-12-08,66.19229888916016
2008-12-09,65.10124969482422
2008-12-10,65.54496002197266
2008-12-11,63.96650695800781
2008-12-12,64.73027038574219
2008-12-15,63.828338623046875
2008-12-16,66.83245849609375
2008-12-17,66.18506622314453
2008-12-18,64.94852447509766
2008-12-19,64.66914367675781
2008-12-22,63.840484619140625
2008-12-23,63.1805305480957
2008-12-24,63.54719924926758
2008-12-26,63.913814544677734
2008-12-29,63.73049545288086
2008-12-30,65.24107360839844
2008-12-31,66.1723403930664
2009-01-02,68.16692352294922
2009-01-05,68.08624267578125
2009-01-06,68.54090118408203
2009-01-07,66.4876480102539
2009-01-08,66.75899505615234
2009-01-09,65.32908630371094
2009-01-12,63.75980758666992
2009-01-13,63.87716293334961
2009-01-14,61.86793899536133
2009-01-15,61.88992691040039
2009-01-16,62.3739013671875
2009-01-20,59.08144760131836
2009-01-21,61.63327407836914
2009-01-22,60.679996490478516
2009-01-23,60.944000244140625
2009-01-26,61.36198806762695
2009-01-27,61.98527145385742
2009-01-28,64.08247375488281
2009-01-29,61.999942779541016
2009-01-30,60.73866271972656
2009-02-02,60.555362701416016
2009-02-03,61.405948638916016
2009-02-04,61.10530471801758
2009-02-05,62.01456069946289
2009-02-06,63.781864166259766
2009-02-09,63.869850158691406
2009-02-10,60.944000244140625
2009-02-11,61.30326461791992
2009-02-12,61.347312927246094
2009-02-13,60.68733596801758
2009-02-17,58.09147262573242
2009-02-18,57.95216369628906
2009-02-19,57.328853607177734
2009-02-20,56.77155685424805
2009-02-23,54.74031066894531
2009-02-24,56.815547943115234
2009-02-25,56.36824417114258
2009-02-26,55.45160675048828
2009-02-27,54.21233367919922
2009-03-02,51.770469665527344
2009-03-03,51.38184356689453
2009-03-04,52.59912109375
2009-03-05,50.45054626464844
2009-03-06,50.5385627746582
2009-03-09,49.9445686340332
2009-03-10,52.92178726196289
2009-03-11,53.26641082763672
2009-03-12,55.36362838745117
2009-03-13,55.79627227783203
2009-03-16,55.62761688232422
2009-03-17,57.328853607177734
2009-03-18,58.61213684082031
2009-03-19,57.886138916015625
2009-03-20,56.653533935546875
2009-03-23,60.722877502441406
2009-03-24,59.526458740234375
2009-03-25,60.15420913696289
2009-03-26,61.38019561767578
2009-03-27,60.27240753173828
2009-03-30,58.18968963623047
2009-03-31,58.72883987426758
2009-04-01,59.86618423461914
2009-04-02,61.616554260253906
2009-04-03,62.229488372802734
2009-04-06,61.742042541503906
2009-04-07,60.30193328857422
2009-04-08,60.95183181762695
2009-04-09,63.3742790222168
2009-04-13,63.389015197753906
2009-04-14,62.29597473144531
2009-04-15,62.96068572998047
2009-04-16,63.883827209472656
2009-04-17,64.31218719482422
2009-04-20,61.616554260253906
2009-04-21,62.820350646972656
2009-04-22,62.43630599975586
2009-04-23,63.049320220947266
2009-04-24,64.00203704833984
2009-04-27,63.396392822265625
2009-04-28,63.196990966796875
2009-04-29,64.54115295410156
2009-04-30,64.56330871582031
2009-05-01,64.91041564941406
2009-05-04,67.11865997314453
2009-05-05,66.8897476196289
2009-05-06,68.04920196533203
2009-05-07,67.10387420654297
2009-05-08,68.66960906982422
2009-05-11,67.38455963134766
2009-05-12,67.18515014648438
2009-05-13,65.4938735961914
2009-05-14,66.05518341064453
2009-05-15,65.5160140991211
2009-05-18,67.37718200683594
2009-05-19,67.29592895507812
2009-05-20,66.84539794921875
2009-05-21,65.88529968261719
2009-05-22,65.74493408203125
2009-05-26,67.42884826660156
2009-05-27,66.22501373291016
2009-05-28,67.14823150634766
2009-05-29,68.33724975585938
2009-06-01,69.99158477783203
2009-06-02,70.0506820678711
2009-06-03,69.1644287109375
2009-06-04,69.81432342529297
2009-06-05,69.82913208007812
2009-06-08,69.54108428955078
2009-06-09,69.89556884765625
2009-06-10,69.71833038330078
2009-06-11,70.02851104736328
2009-06-12,70.22056579589844
2009-06-15,68.61051940917969
2009-06-16,67.67994689941406
2009-06-17,67.61347198486328
2009-06-18,68.1082992553711
2009-06-19,68.35933685302734
2009-06-22,66.3094253540039
2009-06-23,66.36143493652344
2009-06-24,66.93334197998047
2009-06-25,68.38906860351562
2009-06-26,68.21080017089844
2009-06-29,68.84951782226562
2009-06-30,68.2925033569336
2009-07-01,68.57474517822266
2009-07-02,66.70308685302734
2009-07-06,66.69566345214844
2009-07-07,65.40335083007812
2009-07-08,65.35877990722656
2009-07-09,65.48504638671875
2009-07-10,65.3290786743164
2009-07-13,66.9184799194336
2009-07-14,67.29727935791016
2009-07-15,69.26543426513672
2009-07-16,69.15406799316406
2009-07-17,69.91161346435547
2009-07-20,70.65430450439453
2009-07-21,70.98112487792969
2009-07-22,70.9662857055664
2009-07-23,72.53340911865234
2009-07-24,72.83045959472656
2009-07-27,73.04586029052734
2009-07-28,72.70423126220703
2009-07-29,72.52597045898438
2009-07-30,73.2835464477539
2009-07-31,73.38751220703125
2009-08-03,74.59814453125
2009-08-04,74.79125213623047
2009-08-05,74.57582092285156
2009-08-06,74.18963623046875
2009-08-07,75.16259765625
2009-08-10,75.00663757324219
2009-08-11,74.07083129882812
2009-08-12,74.86553192138672
2009-08-13,75.43740844726562
2009-08-14,74.85807800292969
2009-08-17,73.01615142822266
2009-08-18,73.59545135498047
2009-08-19,74.24164581298828
2009-08-20,75.00663757324219
2009-08-21,76.47721099853516
2009-08-24,76.46977233886719
2009-08-25,76.61832427978516
2009-08-26,76.62576293945312
2009-08-27,76.7966079711914
2009-08-28,76.7817153930664
2009-08-31,76.09841918945312
2009-09-01,74.41989135742188
2009-09-02,74.13765716552734
2009-09-03,74.75409698486328
2009-09-04,75.80133819580078
2009-09-08,76.45492553710938
2009-09-09,77.04169464111328
2009-09-10,77.82891845703125
2009-09-11,77.81407165527344
2009-09-14,78.1928939819336
2009-09-15,78.5196533203125
2009-09-16,79.70800018310547
2009-09-17,79.58916473388672
